pilocystic	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
pinnacle	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
pipes	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
refuse	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
pitchers	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
reflux	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
placed	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
references	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
placement	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
reduce	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
places	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
redhat	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
platform	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
platte	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
pleas	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
recieved	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
policy	0.0,5.0,6.19348445435402e-05,0.00033276024624258224	ham	6.19348445435402e-05	
receiving	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
postal	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
posts	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
yjoou	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
potency	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
receipts	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
pounds	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
powered	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
reasonable	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
powerful	0.0,5.0,6.19348445435402e-05,0.00033276024624258224	ham	6.19348445435402e-05	
ppmfztdtet	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
preferred	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
reads	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
premiere	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
premium	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
prepared	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
print	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
processed	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
processor	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
professional	0.0,12.0,6.19348445435402e-05,0.0007209805335255948	ham	6.19348445435402e-05	
professor	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
promise	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
occur	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
obligations	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
lease	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
oak	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
asia	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
visual	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
num	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
lemelman	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ns	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
length	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
assault	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
leone	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
lesson	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
virtues	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
letters	0.0,11.0,6.19348445435402e-05,0.0006655204924851645	ham	6.19348445435402e-05	
notiffiyved	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
levels	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
licence	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
lifts	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
nospam	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
linkpaks	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
norton	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
liquid	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
none	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
literally	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
assays	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
litterbug	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
nine	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
loads	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
nighttime	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
locomotive	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
lollipops	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
nickel	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
assist	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
lose	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
lounsbury	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
newsletter	0.0,22.0,6.19348445435402e-05,0.0012755809439298986	ham	6.19348445435402e-05	
netwww	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
lucky	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
netrepreneur	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
luo	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
neighboring	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
magnesium	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
neighbor	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mailman	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
negotiation	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
neck	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
major	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
nearly	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
natives	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mysiteinc	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
managing	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mustard	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
assortment	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
matches	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
moviebuff	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
mb	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
montana	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mean	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
vicqodin	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
meanwhile	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
medication	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mediums	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
misspelled	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
missouri	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
membership	0.0,13.0,6.19348445435402e-05,0.0007764405745660252	ham	6.19348445435402e-05	
missing	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mention	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
miss	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
merchandise	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
mislead	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
metal	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
miserable	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
methods	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
atreus	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mexico	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
minor	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
miami	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mining	0.0,7.0,6.19348445435402e-05,0.000443680328323443	ham	6.19348445435402e-05	
viag	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mines	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
millenium	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
mineral	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
million	0.0,12.0,6.19348445435402e-05,0.0007209805335255948	ham	6.19348445435402e-05	
verypowerful	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
australiasds	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
verbry	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
availability	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
await	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
awaking	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
vary	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
accepted	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
valium	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
baby	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
valid	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
bade	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
baggage	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
usb	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
url	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
banging	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
urgency	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ur	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bannerco	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
bar	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
uploaded	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
barely	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
upload	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
base	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
accepting	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
basically	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
unnecessarily	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bd	0.0,5.0,6.19348445435402e-05,0.00033276024624258224	ham	6.19348445435402e-05	
unlike	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bdf	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
beard	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ycon	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
accounts	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bedfellow	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
beds	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
undeveloped	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
believable	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
aches	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bendickson	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
unblocking	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
benedicta	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
unblock	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
benson	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ugh	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
beware	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
uafn	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
u	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
biggest	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
type	0.0,10.0,6.19348445435402e-05,0.0006100604514447341	ham	6.19348445435402e-05	
twice	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
biwven	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
acrobat	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bless	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
tungsten	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
blessed	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
tuneful	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
blood	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
xes	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bmf	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bodies	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
truth	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
bold	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
trunk	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
bombs	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
truly	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
bone	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
boosts	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
booze	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
trial	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
borland	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
xent	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
treasonous	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
boy	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
traveling	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
act	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
brand	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
trash	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
branded	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
xan	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
branding	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
breath	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
activate	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
broker	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
build	0.0,5.0,6.19348445435402e-05,0.00033276024624258224	ham	6.19348445435402e-05	
bullet	0.0,5.0,6.19348445435402e-05,0.00033276024624258224	ham	6.19348445435402e-05	
tramadol	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
bulleted	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
traffic	0.0,7.0,6.19348445435402e-05,0.000443680328323443	ham	6.19348445435402e-05	
tracks	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
businesses	0.0,4.0,6.19348445435402e-05,0.00027730020520215184	ham	6.19348445435402e-05	
toy	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
businessopps	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
tower	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
towel	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
caboose	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
toward	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
calamity	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
toronto	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
actor	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
toilet	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
cano	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
zac	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
tinned	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
capitalize	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
timshometownstories	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
adage	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
careful	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
wsc	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
cat	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
catchy	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
caught	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
thunder	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
throughout	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
cellulite	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
adapted	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
cemented	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
thimble	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ceos	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
thickness	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
cha	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
changed	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
changing	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ws	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
channel	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
char	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
textures	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
chartroom	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
testimonials	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
cheap	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
chewing	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
terminate	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
child	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
tendererlycopodium	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
chinese	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
tele	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
chip	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
technical	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
chisholm	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
tears	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
cholesterol	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
cigars	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
teacher	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
citizens	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
absolutely	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
city	0.0,5.0,6.19348445435402e-05,0.00033276024624258224	ham	6.19348445435402e-05	
civilizirano	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
tantalum	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ckgby	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
ckily	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
tall	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
claims	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
class	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
classic	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
added	0.0,2.0,6.19348445435402e-05,0.00016638012312129112	ham	6.19348445435402e-05	
clearing	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
sylg	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
clemons	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
sweet	0.0,3.0,6.19348445435402e-05,0.0002218401641617215	ham	6.19348445435402e-05	
clinging	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
suprervisagra	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
closure	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
suppressant	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
clu	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
cohen	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
colloquy	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
superb	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
sunrise	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
colour	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
combo	0.0,1.0,6.19348445435402e-05,0.00011092008208086075	ham	6.19348445435402e-05	
write	0.0,13.0,6.19348445435402e-05,0.0007764405745660252	ham	6.19348445435402e-05	
