pops	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
popular	0.0,1.0,0.0,7.420599584446424e-05
position	5.0,1.0,0.0004313691657320335,7.420599584446424e-05
possibly	1.0,0.0,8.62738331464067e-05,0.0
powerquest	0.0,1.0,0.0,7.420599584446424e-05
pray	0.0,1.0,0.0,7.420599584446424e-05
prbolem	0.0,1.0,0.0,7.420599584446424e-05
pre	0.0,1.0,0.0,7.420599584446424e-05
preferences	0.0,2.0,0.0,0.00014841199168892847
premature	1.0,0.0,8.62738331464067e-05,0.0
premiums	0.0,2.0,0.0,0.00014841199168892847
preposition	0.0,1.0,0.0,7.420599584446424e-05
presas	2.0,0.0,0.0001725476662928134,0.0
presccription	0.0,1.0,0.0,7.420599584446424e-05
presumably	0.0,1.0,0.0,7.420599584446424e-05
prevatt	4.0,0.0,0.0003450953325856268,0.0
previously	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
price	9.0,14.0,0.0007764644983176603,0.0010388839418224993
pricked	0.0,1.0,0.0,7.420599584446424e-05
priicce	0.0,1.0,0.0,7.420599584446424e-05
priice	0.0,1.0,0.0,7.420599584446424e-05
principle	0.0,1.0,0.0,7.420599584446424e-05
priscilla	1.0,0.0,8.62738331464067e-05,0.0
problem	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
problematic	1.0,0.0,8.62738331464067e-05,0.0
proceed	0.0,2.0,0.0,0.00014841199168892847
production	6.0,2.0,0.0005176429988784402,0.00014841199168892847
professionals	2.0,0.0,0.0001725476662928134,0.0
profile	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
profit	0.0,5.0,0.0,0.00037102997922232116
progress	2.0,0.0,0.0001725476662928134,0.0
project	7.0,9.0,0.0006039168320248468,0.0006678539626001781
promised	0.0,1.0,0.0,7.420599584446424e-05
promising	0.0,1.0,0.0,7.420599584446424e-05
promote	0.0,2.0,0.0,0.00014841199168892847
proposed	2.0,0.0,0.0001725476662928134,0.0
provided	0.0,3.0,0.0,0.0002226179875333927
providers	0.0,2.0,0.0,0.00014841199168892847
providing	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
province	0.0,1.0,0.0,7.420599584446424e-05
prriicegreat	0.0,1.0,0.0,7.420599584446424e-05
pting	0.0,1.0,0.0,7.420599584446424e-05
public	1.0,0.0,8.62738331464067e-05,0.0
publicity	0.0,1.0,0.0,7.420599584446424e-05
published	0.0,3.0,0.0,0.0002226179875333927
publishing	0.0,2.0,0.0,0.00014841199168892847
pure	0.0,1.0,0.0,7.420599584446424e-05
put	3.0,8.0,0.0002588214994392201,0.0005936479667557139
pwarden	1.0,0.0,8.62738331464067e-05,0.0
qualified	0.0,1.0,0.0,7.420599584446424e-05
quality	4.0,8.0,0.0003450953325856268,0.0005936479667557139
question	0.0,7.0,0.0,0.0005194419709112497
quickens	0.0,1.0,0.0,7.420599584446424e-05
quite	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
quitting	0.0,1.0,0.0,7.420599584446424e-05
r	2.0,13.0,0.0001725476662928134,0.000964677945978035
rabey	1.0,0.0,8.62738331464067e-05,0.0
race	0.0,1.0,0.0,7.420599584446424e-05
ran	0.0,2.0,0.0,0.00014841199168892847
randle	1.0,0.0,8.62738331464067e-05,0.0
randomly	0.0,1.0,0.0,7.420599584446424e-05
range	0.0,2.0,0.0,0.00014841199168892847
rankings	1.0,0.0,8.62738331464067e-05,0.0
rare	0.0,1.0,0.0,7.420599584446424e-05
rat	0.0,2.0,0.0,0.00014841199168892847
rated	0.0,2.0,0.0,0.00014841199168892847
rates	2.0,3.0,0.0001725476662928134,0.0002226179875333927
rating	0.0,2.0,0.0,0.00014841199168892847
ratio	0.0,1.0,0.0,7.420599584446424e-05
raymond	7.0,0.0,0.0006039168320248468,0.0
rea	0.0,1.0,0.0,7.420599584446424e-05
reader	0.0,23.0,0.0,0.0017067379044226774
real	0.0,10.0,0.0,0.0007420599584446423
rear	0.0,1.0,0.0,7.420599584446424e-05
reason	2.0,3.0,0.0001725476662928134,0.0002226179875333927
rebel	0.0,2.0,0.0,0.00014841199168892847
recently	4.0,0.0,0.0003450953325856268,0.0
reception	1.0,0.0,8.62738331464067e-05,0.0
recipient	2.0,0.0,0.0001725476662928134,0.0
recognition	0.0,1.0,0.0,7.420599584446424e-05
recommend	1.0,0.0,8.62738331464067e-05,0.0
recommendations	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
record	2.0,0.0,0.0001725476662928134,0.0
recorded	0.0,1.0,0.0,7.420599584446424e-05
recovery	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
red	0.0,2.0,0.0,0.00014841199168892847
redesign	0.0,2.0,0.0,0.00014841199168892847
reduced	0.0,1.0,0.0,7.420599584446424e-05
reduces	0.0,2.0,0.0,0.00014841199168892847
reflect	1.0,0.0,8.62738331464067e-05,0.0
reflected	1.0,0.0,8.62738331464067e-05,0.0
reflections	0.0,1.0,0.0,7.420599584446424e-05
regardless	3.0,0.0,0.0002588214994392201,0.0
regards	4.0,0.0,0.0003450953325856268,0.0
regina	0.0,6.0,0.0,0.0004452359750667854
regional	8.0,0.0,0.0006901906651712536,0.0
regions	4.0,1.0,0.0003450953325856268,7.420599584446424e-05
regulations	3.0,0.0,0.0002588214994392201,0.0
released	0.0,2.0,0.0,0.00014841199168892847
releases	0.0,2.0,0.0,0.00014841199168892847
reliantenergy	3.0,0.0,0.0002588214994392201,0.0
remain	0.0,1.0,0.0,7.420599584446424e-05
remainder	2.0,0.0,0.0001725476662928134,0.0
remaining	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
remind	0.0,1.0,0.0,7.420599584446424e-05
remove	0.0,4.0,0.0,0.00029682398337785694
remunerate	0.0,1.0,0.0,7.420599584446424e-05
repeatedly	0.0,1.0,0.0,7.420599584446424e-05
replace	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
replies	0.0,1.0,0.0,7.420599584446424e-05
repling	1.0,0.0,8.62738331464067e-05,0.0
reportedly	1.0,0.0,8.62738331464067e-05,0.0
republicans	1.0,0.0,8.62738331464067e-05,0.0
request	3.0,8.0,0.0002588214994392201,0.0005936479667557139
require	2.0,0.0,0.0001725476662928134,0.0
reread	0.0,1.0,0.0,7.420599584446424e-05
reserved	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
residue	1.0,0.0,8.62738331464067e-05,0.0
resolve	4.0,0.0,0.0003450953325856268,0.0
resources	15.0,6.0,0.0012941074971961003,0.0004452359750667854
response	0.0,2.0,0.0,0.00014841199168892847
responsibility	10.0,0.0,0.000862738331464067,0.0
restless	0.0,1.0,0.0,7.420599584446424e-05
results	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
resume	3.0,0.0,0.0002588214994392201,0.0
retarding	0.0,1.0,0.0,7.420599584446424e-05
retire	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
return	5.0,2.0,0.0004313691657320335,0.00014841199168892847
returned	0.0,2.0,0.0,0.00014841199168892847
rev	2.0,0.0,0.0001725476662928134,0.0
revenue	2.0,0.0,0.0001725476662928134,0.0
reversed	0.0,1.0,0.0,7.420599584446424e-05
revolutionary	0.0,1.0,0.0,7.420599584446424e-05
rewarding	0.0,2.0,0.0,0.00014841199168892847
rge	0.0,1.0,0.0,7.420599584446424e-05
rhine	0.0,1.0,0.0,7.420599584446424e-05
rhinopez	0.0,1.0,0.0,7.420599584446424e-05
ride	2.0,0.0,0.0001725476662928134,0.0
rightly	0.0,1.0,0.0,7.420599584446424e-05
rights	0.0,4.0,0.0,0.00029682398337785694
rise	0.0,1.0,0.0,7.420599584446424e-05
risk	31.0,3.0,0.0026744888275386076,0.0002226179875333927
rita	3.0,0.0,0.0002588214994392201,0.0
river	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
riverdeep	0.0,1.0,0.0,7.420599584446424e-05
rmation	0.0,1.0,0.0,7.420599584446424e-05
robert	6.0,1.0,0.0005176429988784402,7.420599584446424e-05
rodney	1.0,0.0,8.62738331464067e-05,0.0
rodriguez	2.0,0.0,0.0001725476662928134,0.0
rogram	0.0,1.0,0.0,7.420599584446424e-05
roll	0.0,1.0,0.0,7.420599584446424e-05
romantic	1.0,0.0,8.62738331464067e-05,0.0
romeo	1.0,0.0,8.62738331464067e-05,0.0
roof	0.0,2.0,0.0,0.00014841199168892847
rosel	0.0,2.0,0.0,0.00014841199168892847
rossman	0.0,12.0,0.0,0.0008904719501335708
round	0.0,1.0,0.0,7.420599584446424e-05
roxio	0.0,1.0,0.0,7.420599584446424e-05
rules	0.0,1.0,0.0,7.420599584446424e-05
ruling	2.0,0.0,0.0001725476662928134,0.0
runkel	1.0,0.0,8.62738331464067e-05,0.0
rx	0.0,1.0,0.0,7.420599584446424e-05
saa	0.0,1.0,0.0,7.420599584446424e-05
saave	0.0,7.0,0.0,0.0005194419709112497
said	0.0,2.0,0.0,0.00014841199168892847
salaried	0.0,1.0,0.0,7.420599584446424e-05
sallen	1.0,0.0,8.62738331464067e-05,0.0
sally	23.0,0.0,0.001984298162367354,0.0
sam	3.0,0.0,0.0002588214994392201,0.0
sample	0.0,6.0,0.0,0.0004452359750667854
sandton	0.0,2.0,0.0,0.00014841199168892847
sap	17.0,0.0,0.001466655163488914,0.0
saving	0.0,2.0,0.0,0.00014841199168892847
say	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
saying	0.0,3.0,0.0,0.0002226179875333927
scenario	1.0,0.0,8.62738331464067e-05,0.0
schafer	1.0,0.0,8.62738331464067e-05,0.0
schaffer	1.0,0.0,8.62738331464067e-05,0.0
scheduled	3.0,0.0,0.0002588214994392201,0.0
scheduling	4.0,0.0,0.0003450953325856268,0.0
school	0.0,1.0,0.0,7.420599584446424e-05
score	0.0,1.0,0.0,7.420599584446424e-05
scotty	1.0,0.0,8.62738331464067e-05,0.0
scout	1.0,0.0,8.62738331464067e-05,0.0
scratch	0.0,1.0,0.0,7.420599584446424e-05
sds	0.0,1.0,0.0,7.420599584446424e-05
searching	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
second	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
securitization	2.0,0.0,0.0001725476662928134,0.0
security	1.0,5.0,8.62738331464067e-05,0.00037102997922232116
seem	0.0,2.0,0.0,0.00014841199168892847
seemed	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
selection	2.0,2.0,0.0001725476662928134,0.00014841199168892847
self	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
sell	0.0,5.0,0.0,0.00037102997922232116
selling	1.0,7.0,8.62738331464067e-05,0.0005194419709112497
sempra	1.0,0.0,8.62738331464067e-05,0.0
send	3.0,13.0,0.0002588214994392201,0.000964677945978035
sending	0.0,1.0,0.0,7.420599584446424e-05
sergeev	5.0,0.0,0.0004313691657320335,0.0
serve	0.0,5.0,0.0,0.00037102997922232116
server	0.0,5.0,0.0,0.00037102997922232116
service	2.0,32.0,0.0001725476662928134,0.0023745918670228555
settanni	1.0,0.0,8.62738331464067e-05,0.0
settingt	0.0,1.0,0.0,7.420599584446424e-05
setup	2.0,2.0,0.0001725476662928134,0.00014841199168892847
sex	0.0,1.0,0.0,7.420599584446424e-05
shakespeare	0.0,3.0,0.0,0.0002226179875333927
share	3.0,4.0,0.0002588214994392201,0.00029682398337785694
sharply	0.0,1.0,0.0,7.420599584446424e-05
sheila	4.0,0.0,0.0003450953325856268,0.0
shirley	18.0,0.0,0.0015529289966353206,0.0
shortly	0.0,1.0,0.0,7.420599584446424e-05
shoulder	0.0,1.0,0.0,7.420599584446424e-05
showcase	0.0,9.0,0.0,0.0006678539626001781
shows	1.0,0.0,8.62738331464067e-05,0.0
shults	1.0,0.0,8.62738331464067e-05,0.0
siberia	0.0,1.0,0.0,7.420599584446424e-05
sick	0.0,1.0,0.0,7.420599584446424e-05
sight	0.0,1.0,0.0,7.420599584446424e-05
signature	0.0,1.0,0.0,7.420599584446424e-05
significance	1.0,0.0,8.62738331464067e-05,0.0
significant	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
signups	0.0,1.0,0.0,7.420599584446424e-05
single	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
sit	0.0,1.0,0.0,7.420599584446424e-05
sites	0.0,26.0,0.0,0.00192935589195607
skilling	1.0,0.0,8.62738331464067e-05,0.0
skinner	3.0,0.0,0.0002588214994392201,0.0
sleep	0.0,2.0,0.0,0.00014841199168892847
slipped	0.0,1.0,0.0,7.420599584446424e-05
slow	3.0,0.0,0.0002588214994392201,0.0
small	0.0,2.0,0.0,0.00014841199168892847
smith	6.0,0.0,0.0005176429988784402,0.0
smithc	1.0,0.0,8.62738331464067e-05,0.0
smoker	0.0,1.0,0.0,7.420599584446424e-05
snowboard	1.0,0.0,8.62738331464067e-05,0.0
soap	0.0,2.0,0.0,0.00014841199168892847
softwares	0.0,1.0,0.0,7.420599584446424e-05
sometime	2.0,0.0,0.0001725476662928134,0.0
son	0.0,9.0,0.0,0.0006678539626001781
soon	5.0,3.0,0.0004313691657320335,0.0002226179875333927
soundmax	0.0,1.0,0.0,7.420599584446424e-05
source	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
southern	1.0,0.0,8.62738331464067e-05,0.0
southwest	1.0,0.0,8.62738331464067e-05,0.0
specials	0.0,3.0,0.0,0.0002226179875333927
specifically	0.0,2.0,0.0,0.00014841199168892847
splitting	0.0,1.0,0.0,7.420599584446424e-05
spoke	1.0,0.0,8.62738331464067e-05,0.0
sponsorship	0.0,3.0,0.0,0.0002226179875333927
spotlight	0.0,1.0,0.0,7.420599584446424e-05
spp	1.0,0.0,8.62738331464067e-05,0.0
spread	1.0,0.0,8.62738331464067e-05,0.0
sql	0.0,1.0,0.0,7.420599584446424e-05
st	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
stability	0.0,3.0,0.0,0.0002226179875333927
standard	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
start	1.0,8.0,8.62738331464067e-05,0.0005936479667557139
started	0.0,3.0,0.0,0.0002226179875333927
starting	0.0,1.0,0.0,7.420599584446424e-05
stated	2.0,0.0,0.0001725476662928134,0.0
statement	0.0,1.0,0.0,7.420599584446424e-05
states	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
stearns	2.0,0.0,0.0001725476662928134,0.0
stefkatz	1.0,0.0,8.62738331464067e-05,0.0
stella	6.0,0.0,0.0005176429988784402,0.0
step	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
stil	0.0,1.0,0.0,7.420599584446424e-05
still	7.0,4.0,0.0006039168320248468,0.00029682398337785694
stilled	0.0,1.0,0.0,7.420599584446424e-05
stores	0.0,3.0,0.0,0.0002226179875333927
stories	0.0,4.0,0.0,0.00029682398337785694
stove	0.0,1.0,0.0,7.420599584446424e-05
straight	4.0,0.0,0.0003450953325856268,0.0
strain	0.0,1.0,0.0,7.420599584446424e-05
strangas	1.0,0.0,8.62738331464067e-05,0.0
strange	0.0,2.0,0.0,0.00014841199168892847
strategic	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
strategies	0.0,2.0,0.0,0.00014841199168892847
street	1.0,0.0,8.62738331464067e-05,0.0
strength	0.0,1.0,0.0,7.420599584446424e-05
stretch	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
strictly	1.0,0.0,8.62738331464067e-05,0.0
strong	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
stuff	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
stukm	0.0,1.0,0.0,7.420599584446424e-05
style	0.0,1.0,0.0,7.420599584446424e-05
submissions	0.0,2.0,0.0,0.00014841199168892847
submit	1.0,5.0,8.62738331464067e-05,0.00037102997922232116
subscribed	0.0,2.0,0.0,0.00014841199168892847
subscribers	0.0,1.0,0.0,7.420599584446424e-05
subscription	0.0,7.0,0.0,0.0005194419709112497
substantial	0.0,2.0,0.0,0.00014841199168892847
succeeded	1.0,0.0,8.62738331464067e-05,0.0
successfully	0.0,1.0,0.0,7.420599584446424e-05
such	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
sue	2.0,0.0,0.0001725476662928134,0.0
sugar	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
sunrise	0.0,1.0,0.0,7.420599584446424e-05
superb	0.0,1.0,0.0,7.420599584446424e-05
supervisor	4.0,0.0,0.0003450953325856268,0.0
suppliers	6.0,0.0,0.0005176429988784402,0.0
supports	2.0,0.0,0.0001725476662928134,0.0
suppressant	0.0,1.0,0.0,7.420599584446424e-05
suprervisagra	0.0,1.0,0.0,7.420599584446424e-05
sure	4.0,7.0,0.0003450953325856268,0.0005194419709112497
sweet	0.0,3.0,0.0,0.0002226179875333927
sylg	0.0,1.0,0.0,7.420599584446424e-05
systems	3.0,2.0,0.0002588214994392201,0.00014841199168892847
tablet	1.0,0.0,8.62738331464067e-05,0.0
taken	2.0,0.0,0.0001725476662928134,0.0
talent	2.0,0.0,0.0001725476662928134,0.0
tall	0.0,1.0,0.0,7.420599584446424e-05
tang	5.0,0.0,0.0004313691657320335,0.0
tantalum	0.0,1.0,0.0,7.420599584446424e-05
tarrif	2.0,0.0,0.0001725476662928134,0.0
taylorja	1.0,0.0,8.62738331464067e-05,0.0
teacher	0.0,1.0,0.0,7.420599584446424e-05
team	16.0,0.0,0.0013803813303425072,0.0
tears	0.0,1.0,0.0,7.420599584446424e-05
technical	0.0,2.0,0.0,0.00014841199168892847
tele	0.0,1.0,0.0,7.420599584446424e-05
tendererlycopodium	0.0,1.0,0.0,7.420599584446424e-05
terminate	0.0,1.0,0.0,7.420599584446424e-05
terms	5.0,0.0,0.0004313691657320335,0.0
testimonials	0.0,2.0,0.0,0.00014841199168892847
texas	1.0,0.0,8.62738331464067e-05,0.0
text	2.0,13.0,0.0001725476662928134,0.000964677945978035
textures	0.0,1.0,0.0,7.420599584446424e-05
thank	4.0,2.0,0.0003450953325856268,0.00014841199168892847
thanking	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
the	453.0,535.0,0.03908204641532223,0.039700207776788364
their	12.0,24.0,0.0010352859977568803,0.0017809439002671415
these	22.0,18.0,0.0018980243292209473,0.0013357079252003562
thickness	0.0,1.0,0.0,7.420599584446424e-05
thimble	0.0,1.0,0.0,7.420599584446424e-05
thought	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
throughout	0.0,2.0,0.0,0.00014841199168892847
thunder	0.0,1.0,0.0,7.420599584446424e-05
timekeeping	2.0,0.0,0.0001725476662928134,0.0
timely	2.0,0.0,0.0001725476662928134,0.0
times	2.0,2.0,0.0001725476662928134,0.00014841199168892847
timesheets	1.0,0.0,8.62738331464067e-05,0.0
timing	1.0,0.0,8.62738331464067e-05,0.0
timshometownstories	0.0,2.0,0.0,0.00014841199168892847
tinned	0.0,1.0,0.0,7.420599584446424e-05
title	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
toilet	0.0,1.0,0.0,7.420599584446424e-05
told	2.0,3.0,0.0001725476662928134,0.0002226179875333927
tone	1.0,0.0,8.62738331464067e-05,0.0
top	2.0,4.0,0.0001725476662928134,0.00029682398337785694
toronto	0.0,1.0,0.0,7.420599584446424e-05
toward	0.0,1.0,0.0,7.420599584446424e-05
towel	0.0,1.0,0.0,7.420599584446424e-05
tower	0.0,2.0,0.0,0.00014841199168892847
town	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
toy	0.0,1.0,0.0,7.420599584446424e-05
tracks	0.0,2.0,0.0,0.00014841199168892847
trade	3.0,14.0,0.0002588214994392201,0.0010388839418224993
trader	4.0,0.0,0.0003450953325856268,0.0
traffic	0.0,7.0,0.0,0.0005194419709112497
tramadol	0.0,2.0,0.0,0.00014841199168892847
trans	1.0,0.0,8.62738331464067e-05,0.0
transact	1.0,0.0,8.62738331464067e-05,0.0
transcanada	2.0,0.0,0.0001725476662928134,0.0
transco	2.0,0.0,0.0001725476662928134,0.0
transmissions	1.0,0.0,8.62738331464067e-05,0.0
transport	2.0,1.0,0.0001725476662928134,7.420599584446424e-05
transporting	1.0,0.0,8.62738331464067e-05,0.0
trash	0.0,1.0,0.0,7.420599584446424e-05
travel	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
traveling	0.0,1.0,0.0,7.420599584446424e-05
treasonous	0.0,1.0,0.0,7.420599584446424e-05
tree	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
trial	0.0,3.0,0.0,0.0002226179875333927
trip	2.0,0.0,0.0001725476662928134,0.0
trisha	1.0,0.0,8.62738331464067e-05,0.0
trista	2.0,0.0,0.0001725476662928134,0.0
truly	0.0,1.0,0.0,7.420599584446424e-05
trunk	0.0,2.0,0.0,0.00014841199168892847
truth	0.0,2.0,0.0,0.00014841199168892847
try	2.0,6.0,0.0001725476662928134,0.0004452359750667854
trying	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
tuneful	0.0,1.0,0.0,7.420599584446424e-05
tungsten	0.0,1.0,0.0,7.420599584446424e-05
turner	1.0,0.0,8.62738331464067e-05,0.0
twice	0.0,2.0,0.0,0.00014841199168892847
type	0.0,10.0,0.0,0.0007420599584446423
u	0.0,3.0,0.0,0.0002226179875333927
uafn	0.0,1.0,0.0,7.420599584446424e-05
ugh	0.0,1.0,0.0,7.420599584446424e-05
unblock	0.0,1.0,0.0,7.420599584446424e-05
unblocking	0.0,4.0,0.0,0.00029682398337785694
uncollected	1.0,0.0,8.62738331464067e-05,0.0
undercollected	1.0,0.0,8.62738331464067e-05,0.0
understand	3.0,4.0,0.0002588214994392201,0.00029682398337785694
understanding	5.0,2.0,0.0004313691657320335,0.00014841199168892847
undeveloped	0.0,1.0,0.0,7.420599584446424e-05
unify	1.0,0.0,8.62738331464067e-05,0.0
unique	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
university	1.0,0.0,8.62738331464067e-05,0.0
unless	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
unlike	0.0,1.0,0.0,7.420599584446424e-05
unnecessarily	0.0,1.0,0.0,7.420599584446424e-05
unocal	1.0,0.0,8.62738331464067e-05,0.0
upload	0.0,1.0,0.0,7.420599584446424e-05
uploaded	0.0,1.0,0.0,7.420599584446424e-05
upon	2.0,5.0,0.0001725476662928134,0.00037102997922232116
ur	0.0,1.0,0.0,7.420599584446424e-05
urgency	0.0,1.0,0.0,7.420599584446424e-05
url	0.0,3.0,0.0,0.0002226179875333927
usb	0.0,1.0,0.0,7.420599584446424e-05
use	4.0,37.0,0.0003450953325856268,0.0027456218462451765
useful	1.0,3.0,8.62738331464067e-05,0.0002226179875333927
user	5.0,2.0,0.0004313691657320335,0.00014841199168892847
valid	0.0,4.0,0.0,0.00029682398337785694
valium	0.0,1.0,0.0,7.420599584446424e-05
vance	1.0,0.0,8.62738331464067e-05,0.0
vary	0.0,1.0,0.0,7.420599584446424e-05
vastar	8.0,0.0,0.0006901906651712536,0.0
ve	9.0,7.0,0.0007764644983176603,0.0005194419709112497
vendor	2.0,0.0,0.0001725476662928134,0.0
verbry	0.0,1.0,0.0,7.420599584446424e-05
version	6.0,2.0,0.0005176429988784402,0.00014841199168892847
verypowerful	0.0,1.0,0.0,7.420599584446424e-05
viag	0.0,1.0,0.0,7.420599584446424e-05
vice	6.0,0.0,0.0005176429988784402,0.0
vicqodin	0.0,1.0,0.0,7.420599584446424e-05
vincent	5.0,0.0,0.0004313691657320335,0.0
vintage	2.0,0.0,0.0001725476662928134,0.0
virtues	0.0,1.0,0.0,7.420599584446424e-05
visual	0.0,1.0,0.0,7.420599584446424e-05
voice	3.0,1.0,0.0002588214994392201,7.420599584446424e-05
voted	0.0,1.0,0.0,7.420599584446424e-05
voting	0.0,1.0,0.0,7.420599584446424e-05
wa	0.0,2.0,0.0,0.00014841199168892847
wall	0.0,1.0,0.0,7.420599584446424e-05
walpole	0.0,1.0,0.0,7.420599584446424e-05
walsh	2.0,0.0,0.0001725476662928134,0.0
war	0.0,2.0,0.0,0.00014841199168892847
wardsgiftshop	0.0,1.0,0.0,7.420599584446424e-05
warrants	2.0,0.0,0.0001725476662928134,0.0
warranty	0.0,1.0,0.0,7.420599584446424e-05
wash	0.0,1.0,0.0,7.420599584446424e-05
washing	0.0,4.0,0.0,0.00029682398337785694
wealth	0.0,1.0,0.0,7.420599584446424e-05
web	1.0,14.0,8.62738331464067e-05,0.0010388839418224993
websites	0.0,2.0,0.0,0.00014841199168892847
weekly	0.0,1.0,0.0,7.420599584446424e-05
weeks	6.0,0.0,0.0005176429988784402,0.0
weight	0.0,2.0,0.0,0.00014841199168892847
welch	1.0,0.0,8.62738331464067e-05,0.0
were	6.0,19.0,0.0005176429988784402,0.0014099139210448203
whelan	1.0,0.0,8.62738331464067e-05,0.0
whether	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
which	15.0,20.0,0.0012941074971961003,0.0014841199168892847
while	4.0,6.0,0.0003450953325856268,0.0004452359750667854
whole	0.0,2.0,0.0,0.00014841199168892847
winners	0.0,1.0,0.0,7.420599584446424e-05
wisely	0.0,2.0,0.0,0.00014841199168892847
with	72.0,76.0,0.006211715986541282,0.005639655684179281
withers	2.0,0.0,0.0001725476662928134,0.0
wives	0.0,1.0,0.0,7.420599584446424e-05
wood	1.0,0.0,8.62738331464067e-05,0.0
word	2.0,5.0,0.0001725476662928134,0.00037102997922232116
wording	0.0,1.0,0.0,7.420599584446424e-05
workforce	1.0,0.0,8.62738331464067e-05,0.0
workout	1.0,0.0,8.62738331464067e-05,0.0
workstation	0.0,1.0,0.0,7.420599584446424e-05
world	0.0,6.0,0.0,0.0004452359750667854
worry	1.0,1.0,8.62738331464067e-05,7.420599584446424e-05
worrying	0.0,1.0,0.0,7.420599584446424e-05
worth	1.0,0.0,8.62738331464067e-05,0.0
worthwhile	0.0,1.0,0.0,7.420599584446424e-05
would	32.0,22.0,0.0027607626606850144,0.001632531908578213
write	0.0,13.0,0.0,0.000964677945978035
wrote	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
ws	0.0,1.0,0.0,7.420599584446424e-05
wsc	0.0,1.0,0.0,7.420599584446424e-05
www	1.0,28.0,8.62738331464067e-05,0.0020777678836449986
wynne	2.0,0.0,0.0001725476662928134,0.0
x	15.0,2.0,0.0012941074971961003,0.00014841199168892847
xan	0.0,1.0,0.0,7.420599584446424e-05
xent	0.0,2.0,0.0,0.00014841199168892847
xes	0.0,1.0,0.0,7.420599584446424e-05
yanowski	1.0,0.0,8.62738331464067e-05,0.0
yard	2.0,0.0,0.0001725476662928134,0.0
ycon	0.0,2.0,0.0,0.00014841199168892847
yeah	2.0,0.0,0.0001725476662928134,0.0
yearno	0.0,1.0,0.0,7.420599584446424e-05
yesterdays	1.0,0.0,8.62738331464067e-05,0.0
yoursuccess	0.0,2.0,0.0,0.00014841199168892847
zaak	0.0,2.0,0.0,0.00014841199168892847
zaako	0.0,1.0,0.0,7.420599584446424e-05
zac	0.0,1.0,0.0,7.420599584446424e-05
zxs	0.0,1.0,0.0,7.420599584446424e-05
a	168.0,274.0,0.014494003968596325,0.0203324428613832
absent	1.0,0.0,8.62738331464067e-05,0.0
absenteeism	0.0,1.0,0.0,7.420599584446424e-05
abused	0.0,1.0,0.0,7.420599584446424e-05
accelerate	0.0,1.0,0.0,7.420599584446424e-05
accepts	1.0,0.0,8.62738331464067e-05,0.0
acrobaat	0.0,1.0,0.0,7.420599584446424e-05
actress	0.0,1.0,0.0,7.420599584446424e-05
actual	0.0,3.0,0.0,0.0002226179875333927
addition	5.0,0.0,0.0004313691657320335,0.0
address	1.0,18.0,8.62738331464067e-05,0.0013357079252003562
addressed	1.0,0.0,8.62738331464067e-05,0.0
addresses	1.0,2.0,8.62738331464067e-05,0.00014841199168892847
addressing	1.0,0.0,8.62738331464067e-05,0.0
administration	2.0,0.0,0.0001725476662928134,0.0
admitted	1.0,0.0,8.62738331464067e-05,0.0
